stimulus_range,stimulus_duration,onset,feedback,feedback_range_fromfile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation_cross.started,fixation_cross.stopped,interval_start.started,interval_start.stopped,interval_end.started,interval_end.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.started,key_resp_start.stopped,fixation_cross_reproduction.started,fixation_cross_reproduction.stopped,reproduction_start.started,reproduction_start.stopped,key_resp_stop.keys,key_resp_stop.rt,key_resp_stop.started,key_resp_stop.stopped,feedback_range,hit,stimulus_range,reproduction_end.started,reproduction_end.stopped,fixation_cross_feedback.started,fixation_cross_feedback.stopped,participant,session,date,expName,psychopyVersion,frameRate,
ms_small,0.812,0.3,False,None,0,188,188,188,627.4798816999828,None,627.7629580999783,627.8130792999873,628.5630373999884,628.6138014000026,space,0.859212999988813,628.5630373999884,None,629.4483044999943,None,629.4483044999943,629.497292199987,space,0.6835327000007965,629.4483044999943,None,None,None,ms_small,630.1653573999938,630.2292611000012,630.1653573999938,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.918,0.3,False,None,0,189,189,189,630.6792176000017,None,630.9623994999856,631.0123762000003,631.879024599999,631.9299376999843,space,0.7749424999929033,631.879024599999,None,632.6822084999876,None,632.6822084999876,632.7456613999966,space,1.1120395000034478,632.6822084999876,None,None,None,ms_small,633.8148123999999,633.8785463999957,633.8148123999999,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.67,0.1,False,None,0,190,190,190,634.3284021999862,None,634.4115129999991,634.4612289999786,635.0783905999851,635.1292834999913,space,0.6879832999838982,635.0783905999851,None,635.7982364999771,None,635.7982364999771,635.8616765000043,space,0.634365899983095,635.7982364999771,None,None,None,ms_small,636.463723599998,636.5283008999832,636.463723599998,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.882,0.2,False,None,0,191,191,191,636.9781715999998,None,637.1614243999938,637.2114200999786,638.0447509999794,638.0952071999782,space,0.8668541999941226,638.0447509999794,None,638.946955499996,None,638.946955499996,638.9962536999956,space,0.5972494000161532,638.946955499996,None,None,None,ms_small,639.5631098999875,639.6276107000012,639.5631098999875,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.953,0.1,False,None,0,192,192,192,640.0775592999998,None,640.1607660999871,640.2107734000019,641.1101739000005,641.1602252000012,space,0.8210256999882404,641.1101739000005,None,641.9637546000013,None,641.9637546000013,642.0271615999809,space,0.6740927999780979,641.9637546000013,None,None,None,ms_small,642.6631197999814,642.7270533999836,642.6631197999814,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.776,0.1,False,None,0,193,193,193,643.1770547999768,None,643.2603142999869,643.3103652999853,644.026805499976,644.0773989000008,space,0.7996813000063412,644.026805499976,None,644.8465101000038,None,644.8465101000038,644.9100531000004,space,0.6497205999912694,644.8465101000038,None,None,None,ms_small,645.5292860999762,645.5931400999834,645.5292860999762,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.988,0.3,False,None,0,194,194,194,646.0432608999836,None,646.3264957999927,646.3764111999772,647.3097138000012,647.3602741999784,space,0.8428343000123277,647.3097138000012,None,648.1794374999881,None,648.1794374999881,648.2428818999906,space,0.8793972000130452,648.1794374999881,None,None,None,ms_small,649.0778608999972,649.1421704999811,649.0778608999972,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.953,0.1,False,None,0,195,195,195,649.5924336999888,None,649.675636400003,649.7257893999922,650.6255769999989,650.6762056000007,space,0.753643900010502,650.6255769999989,None,651.4120348999859,None,651.4120348999859,651.459627299977,space,0.6531651000259444,651.4120348999859,None,None,None,ms_small,652.094307899999,652.1586930999765,652.094307899999,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.741,0.3,False,None,0,196,196,196,652.6079073000001,None,652.8918609999819,652.9418758999964,653.6252343999804,653.6754879999789,space,0.8495506999897771,653.6252343999804,None,654.4947134999966,None,654.4947134999966,654.5579575999873,space,0.5904446999775246,654.4947134999966,None,None,None,ms_small,655.1108117999975,655.1744744000025,655.1108117999975,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.67,0.3,False,None,0,197,197,197,655.6240248999966,None,655.9085380999895,655.9741486999847,656.573561199999,656.6239014999883,space,0.7282515999977477,656.573561199999,None,657.3264650999918,None,657.3264650999918,657.3908175999823,space,0.4625553000078071,657.3264650999918,None,None,None,ms_small,657.8108612999786,657.8742583999992,657.8108612999786,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.847,0.3,False,None,0,198,198,198,658.3237804999808,None,658.6075386999873,658.6576502999815,659.4572730999789,659.5077128999983,space,0.7830042999994475,659.4572730999789,None,660.2606167999911,None,660.2606167999911,660.3239434999996,space,0.7944225999817718,660.2606167999911,None,None,None,ms_small,661.0892588999995,661.1406120999891,661.0892588999995,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.882,0.2,False,None,0,199,199,199,661.59038769998,None,661.7736637999769,661.8235407999891,662.6568872999924,662.707735199976,space,0.8968614999903366,662.6568872999924,None,663.5765807999996,None,663.5765807999996,663.6400774999929,space,0.8303254999918863,663.5765807999996,None,None,None,ms_small,664.4259499999753,664.4897315999842,664.4259499999753,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.706,0.3,False,None,0,200,200,200,664.9397601999808,None,665.2229103999853,665.272951299994,665.9230079999834,665.9737793999957,space,0.687612400011858,665.9230079999834,None,666.642649699992,None,666.642649699992,666.7061451999762,space,0.5569381999957841,666.642649699992,None,None,None,ms_small,667.2254697000026,667.2892579000036,667.2254697000026,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.812,0.1,False,None,0,201,201,201,667.7392719999771,None,667.8226336999796,667.8726770999783,668.6225228999974,668.6729009999835,space,0.8260501000040676,668.6225228999974,None,669.4756558999943,None,669.4756558999943,669.5389033999818,space,0.7554307999962475,669.4756558999943,None,None,None,ms_small,670.2586390999786,670.3220096000005,670.2586390999786,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,1.024,0.2,False,None,0,202,202,202,670.7717864000006,None,670.9553771999781,671.0053505999967,671.9719326999912,672.0225653999951,space,0.7832831999985501,671.9719326999912,None,672.774685899989,None,672.774685899989,672.8383410999959,space,0.9883311000012327,672.774685899989,None,None,None,ms_small,673.7909970999754,673.8547320999787,673.7909970999754,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.918,0.1,False,None,0,203,203,203,674.3049269999901,None,674.3881101000006,674.4381165999803,675.3042353999917,675.3543635999958,space,0.8905054000206292,675.3042353999917,None,676.2243495000002,None,676.2243495000002,676.2878255999822,space,0.8422845999884885,676.2243495000002,None,None,None,ms_small,677.0902786999941,677.1541271999886,677.0902786999941,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.776,0.2,False,None,0,204,204,204,677.6039746000024,None,677.7875932999887,677.8373931999959,678.5539943999902,678.6046360000037,space,0.833750100020552,678.5539943999902,None,679.4071984999755,None,679.4071984999755,679.4706060999888,space,0.7966165000107139,679.4071984999755,None,None,None,ms_small,680.2232798999758,680.2869652999798,680.2232798999758,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.67,0.1,False,None,0,205,205,205,680.7369690999913,None,680.8203090000025,680.8702206999878,681.4868356999941,681.5372145999863,space,0.6330189000000246,681.4868356999941,None,682.1406198999903,None,682.1406198999903,682.2027738000033,space,0.5354604000167456,682.1406198999903,None,None,None,ms_small,682.7063634999795,682.7698190999799,682.7063634999795,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.706,0.3,False,None,0,206,206,206,683.2199155999988,None,683.5030202999769,683.5530514999991,684.2029903999937,684.2534386999905,space,0.7521825000003446,684.2029903999937,None,684.9894683999883,None,684.9894683999883,685.0530111999833,space,0.7018396999919787,684.9894683999883,None,None,None,ms_small,685.7214631999959,685.7860518999805,685.7214631999959,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.988,0.2,False,None,0,207,207,207,686.2359135999868,None,686.4192820999888,686.4691597999772,687.402460399986,687.4531487999775,space,0.8168673999898601,687.402460399986,None,688.2402408999915,None,688.2402408999915,688.3021659999795,space,0.9283552000124473,688.2402408999915,None,None,None,ms_small,689.1857518999896,689.2514219000004,689.1857518999896,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.847,0.3,False,None,0,208,208,208,689.6852862999949,None,689.9686743999773,690.0185204999871,690.817647799995,690.8684568000026,space,0.6903703999996651,690.817647799995,None,691.5376713000005,None,691.5376713000005,691.6177549999848,space,0.6151276000018697,691.5376713000005,None,None,None,ms_small,692.1857748999901,692.2513325999898,692.1857748999901,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.953,0.2,False,None,0,209,209,209,692.700437499996,None,692.8842645999976,692.9341768999875,693.8345859999827,693.8850723999785,space,0.9530345000093803,693.8345859999827,None,694.8194234999828,None,694.8194234999828,694.8843183999998,space,0.786031700001331,694.8194234999828,None,None,None,ms_small,695.6366942999884,695.7008153999923,695.6366942999884,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.812,0.1,False,None,0,210,210,210,696.1509453000035,None,696.2342810999835,696.2841896000027,697.0341288999771,697.0836591999978,space,0.957869000005303,697.0341288999771,None,698.0204385999823,None,698.0204385999823,698.0839717999916,space,0.6993679000006523,698.0204385999823,None,None,None,ms_small,698.7524043000012,698.8169336999999,698.7524043000012,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.918,0.1,False,None,0,211,211,211,699.2669832999818,None,699.3497894000029,699.3998102999758,700.2667963999847,700.3168731000042,space,0.7244592000206467,700.2667963999847,None,701.0199581999914,None,701.0199581999914,701.0832852000021,space,0.8136276000004727,701.0199581999914,None,None,None,ms_small,701.8529753999901,701.9165464999969,701.8529753999901,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.741,0.3,False,None,0,212,212,212,702.3665068999981,None,702.6497283999925,702.6998473999847,703.3830646999995,703.4336633999774,space,0.9012001999944914,703.3830646999995,None,704.3025748999789,None,704.3025748999789,704.3660238999873,space,0.6366878999979235,704.3025748999789,None,None,None,ms_small,704.968805099983,705.0334226999839,704.968805099983,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.882,0.3,False,None,0,213,213,213,705.482423199981,None,705.7656835999805,705.8158376999781,706.6490526999987,706.6995788999775,space,0.8599324999959208,706.6490526999987,None,707.5351806999824,None,707.5351806999824,707.5987173999893,space,0.6929567999904975,707.5351806999824,None,None,None,ms_small,708.2508721999766,708.3153385999904,708.2508721999766,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,1.024,0.1,False,None,0,214,214,214,708.7653116000001,None,708.848573700001,708.8986750999757,709.8650363999768,709.9154437999823,space,0.8330609000113327,709.8650363999768,None,710.7183118999819,None,710.7183118999819,710.7810906999803,space,0.8894865000038408,710.7183118999819,None,None,None,ms_small,711.6344347999839,711.6979877999984,711.6344347999839,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,1.024,0.2,False,None,0,215,215,215,712.1478399999905,None,712.3311812999891,712.3812518999912,713.3476137999969,713.3976693000004,space,0.8753218000056222,713.3476137999969,None,714.2494887999783,None,714.2494887999783,714.3144132999878,space,0.5870003000018187,714.2494887999783,None,None,None,ms_small,714.8671285999881,714.9307102999883,714.8671285999881,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.706,0.2,False,None,0,216,216,216,715.3805516999855,None,715.5638553999888,715.6139114999969,716.2638320999977,716.3146982000035,space,0.8131166000093799,716.2638320999977,None,717.1002966999949,None,717.1002966999949,717.1638128999912,space,0.8010017999913543,717.1002966999949,None,None,None,ms_small,717.9335237999912,717.9969089999795,717.9335237999912,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.882,0.1,False,None,0,217,217,217,718.4469022999983,None,718.5301506999822,718.5801357000018,719.4133595000021,719.4642709000036,space,0.9314530999981798,719.4133595000021,None,720.3664166999806,None,720.3664166999806,720.4156513999915,space,0.8976090999785811,720.3664166999806,None,None,None,ms_small,721.2823387999961,721.3462104999926,721.2823387999961,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.776,0.2,False,None,0,218,218,218,721.7963008999941,None,721.9796552000043,722.0295304000028,722.7460328000016,722.7968963999883,space,0.7316499000007752,722.7460328000016,None,723.4989367999951,None,723.4989367999951,723.5626779999875,space,0.6919949000002816,723.4989367999951,None,None,None,ms_small,724.215180899977,724.2789576999785,724.215180899977,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.847,0.2,False,None,0,219,219,219,724.7289405999763,None,724.9124071999977,724.9624195999932,725.7454595000017,725.7958143999858,space,0.7261222000233829,725.7454595000017,None,726.4986174999794,None,726.4986174999794,726.5621171999956,space,0.9185915999987628,726.4986174999794,None,None,None,ms_small,727.4480734999815,727.5117585999833,727.4480734999815,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.812,0.1,False,None,0,220,220,220,727.9609636999958,None,728.0450294999755,728.0950317999814,728.8449831999897,728.8959970999858,space,0.6465591999876779,728.8449831999897,None,729.514726399997,None,729.514726399997,729.5780762999784,space,0.5884903999976814,729.514726399997,None,None,None,ms_small,730.1302522000042,730.1779663999914,730.1302522000042,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.988,0.1,False,None,0,221,221,221,730.644727499981,None,730.72723639998,730.777892299986,731.7112287999771,731.7615720999893,space,0.7000870000047144,731.7112287999771,None,732.4321712999954,None,732.4321712999954,732.4939056999865,space,0.5746414999885019,732.4321712999954,None,None,None,ms_small,733.0306199999759,733.0941124999954,733.0306199999759,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.918,0.1,False,None,0,222,222,222,733.5442385999777,None,733.6270544999861,733.6773526000034,734.5438230999862,734.594299999997,space,0.6765813000092749,734.5438230999862,None,735.247162899992,None,735.247162899992,735.3103983999754,space,0.7635386000038125,735.247162899992,None,None,None,ms_small,736.0295684000012,736.0936065999849,736.0295684000012,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.67,0.2,False,None,0,223,223,223,736.543581099977,None,736.7269539999834,736.7768856999755,737.393389099976,737.4438177999982,space,0.7418394999986049,737.393389099976,None,738.1625672999944,None,738.1625672999944,738.2113404999836,space,0.7138823999848682,738.1625672999944,None,None,None,ms_small,738.8952193000005,738.959861499985,738.8952193000005,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.741,0.3,False,None,0,224,224,224,739.4096699999936,None,739.6929398999782,739.7429769999871,740.4254006999836,740.4754761999939,space,0.7947554999846034,740.4254006999836,None,741.2457748999877,None,741.2457748999877,741.3094744999835,space,0.7735245000221767,741.2457748999877,None,None,None,ms_small,742.0453664999804,742.1091423000034,742.0453664999804,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
ms_small,0.953,0.1,False,None,0,225,225,225,742.5592329999781,None,742.6419389999937,742.6917296999891,743.592358599999,743.6436032999773,space,0.8000234999926761,743.592358599999,None,744.424194399995,None,744.424194399995,744.4766688999953,space,0.8382195000012871,744.424194399995,None,None,None,ms_small,745.2941598999896,745.3585398999858,745.2941598999896,None,D01,1,2021_Apr_22_2030,subsecond_timing,2021.1.2,60.0839854012801,
